"treeID","lat","lon","y","x","code8","genus","species","crown","dbh","elev","slope","swale","code2","crown_2008","crown_2016","dbh_2008","dbh_2012","dbh_2016","scientific"
1958,40.6658107875288,-77.9020818972822,147964.082522,587140.588756,"pinusVirginia","Pinus","virginiana",1,"26.8","304.47914300000002","N","P","PIVI","D","D",25.4,"24.1","26.8","Pinus virginiana"
1959,40.6658055458809,-77.902079262271,147963.500087,587140.810559,"quercusPrinus","Quercus","prinus",2,"24.4","304.401522","N","P","QUPR","CD","CD",22.352,"22.8","24.4","Quercus prinus"
1960,40.6658136849545,-77.902161075464,147964.415795,587133.89434,"quercusPrinus","Quercus","prinus",1,"28.5","303.44545599999998","N","P","QUPR","D","D",28.448,"29.4","28.5","Quercus prinus"
1961,40.6658298162427,-77.9022285126776,147966.216898,587128.195224,"quercusPrinus","Quercus","prinus",2,"23.2","302.45576799999998","N","P","QUPR","CD","CD",21.082,"21.2","23.2","Quercus prinus"
1962,40.6658881580318,-77.9023692201693,147972.715897,587116.308778,"quercusPrinus","Quercus","prinus",3,"30.3","300.18763100000001","N","P","QUPR","CD","I",28.448,"29.8","30.3","Quercus prinus"
1963,40.6657931285071,-77.9024445037652,147962.174464884,587109.924908843,"quercusRubra","Quercus","rubra",2,"25","N/A","N","P","QURU","CD","CD",22.86,"24.6","25","Quercus rubra"
1964,40.665889784482,-77.9023998441274,147972.900972,587113.719661,"caryaGlabra","Carya","glabra",2,"33.5","299.55531400000001","N","P","CAGL","D","CD",32.258,"32.700000000000003","33.5","Carya glabra"
1965,40.665863963224,-77.9023887262923,147970.032065,587114.654789,"pinusVirginia","Pinus","virginiana",2,"38","299.70025099999998","N","P","PIVI","D","CD",36.068,"37.9","38","Pinus virginiana"
1966,40.6657876996282,-77.9023153893832,147961.552785,587120.841235,"quercusPrinus","Quercus","prinus",1,"42.7","300.428496","N","P","QUPR","CD","D",40.132,"43.2","42.7","Quercus prinus"
1967,40.665792998891,-77.9023235073263,147962.142418,587120.155831,"quercusPrinus","Quercus","prinus",1,"33.6","300.38634000000002","N","P","QUPR","CD","D",31.75,"33.9","33.6","Quercus prinus"
1968,40.6657898218842,-77.9022059899048,147961.772499,587130.091999,"quercusPrinus","Quercus","prinus",2,"26.2","302.344628","N","P","QUPR","CD","CD",24.13,"25.4","26.2","Quercus prinus"
1969,40.6657482938777,-77.9022107871986,147957.16178,587129.678412,"quercusPrinus","Quercus","prinus",1,"29.5","301.32237199999997","N","P","QUPR","D","D",28.194,"29.2","29.5","Quercus prinus"
1970,40.6657386426119,-77.9021147628987,147956.076079,587137.79598,"quercusPrinus","Quercus","prinus",2,"27","302.520084","N","P","QUPR","CD","CD",25.908,"31","27","Quercus prinus"
1971,40.6657435914253,-77.9020258646377,147956.612669,587145.313793,"quercusPrinus","Quercus","prinus",1,"26.9","303.98173600000001","N","P","QUPR","D","D",27.432,"29","26.9","Quercus prinus"
1972,40.665702072429,-77.9020308561326,147952.002978,587144.883796,"quercusPrinus","Quercus","prinus",2,"27.5","302.67250200000001","N","P","QUPR","CD","CD",25.4,"27.1","27.5","Quercus prinus"
1973,40.6657056736287,-77.902038350377,147952.403959,587144.250802,"quercusPrinus","Quercus","prinus",2,"27.8","302.45926200000002","N","P","QUPR","CD","CD",26.162,"27.8","27.8","Quercus prinus"
1974,40.6656961069622,-77.9020836871596,147951.348243,587140.415481,"quercusPrinus","Quercus","prinus",2,"30.4","301.493742","N","P","QUPR","CD","CD",29.21,"31","30.4","Quercus prinus"
1975,40.6656848283196,-77.9020992116005,147950.098083,587139.100641,"quercusPrinus","Quercus","prinus",1,"34.5","300.68864200000002","N","P","QUPR","D","D",31.75,"34.9","34.5","Quercus prinus"
1976,40.6656915625326,-77.9022249315509,147950.864190385,587128.471565698,"quercusRubra","Quercus","rubra",2,"33","N/A","N","P","QURU","CD","CD",28.956,"31.5","33","Quercus rubra"
1977,40.6657193607551,-77.9022270294248,147953.95131,587128.299499,"quercusPrinus","Quercus","prinus",2,"28.7","300.08737100000002","N","P","QUPR","CD","CD",27.178,"29","28.7","Quercus prinus"
1978,40.6656410225624,-77.902272589041,147945.258999,587124.432167,"quercusAlba","Quercus","alba",1,"DEAD","295.76281599999999","N","P","QUAL","D","D",39.878,"42.3","DEAD","Quercus alba"
1979,40.6656379630938,-77.9022324205585,147944.913409,587127.828066,"quercusPrinus","Quercus","prinus",2,"35.200000000000003","296.38079900000002","N","P","QUPR","CD","CD",32.766,"34.4","35.200000000000003","Quercus prinus"
1980,40.6656935971176,-77.9023453424125,147951.107675,587118.290507,"quercusPrinus","Quercus","prinus",1,"51.5","297.28361200000001","N","P","QUPR","D","D",49.784,"51.8","51.5","Quercus prinus"
1981,40.6657669797004,-77.902233197016,147959.239986679,587127.787108215,"quercusPrinus","Quercus","prinus",2,"26.9","N/A","N","P","QUPR","CD","CD",25.146,"27.9","26.9","Quercus prinus"
1982,40.6657868211842,-77.9023983804688,147961.467346,587113.823691,"quercusPrinus","Quercus","prinus",2,"36.200000000000003","298.51702299999999","N","P","QUPR","D","CD",33.782,"35.299999999999997","36.200000000000003","Quercus prinus"
1983,40.6658535258881,-77.9023599205826,147968.868863336,587117.088475807,"quercusRubra","Quercus","rubra",1,"29.2","N/A","N","P","QURU","D","D",26.67,"28.4","29.2","Quercus rubra"
1984,40.6658406600279,-77.9023958310403,147967.445431507,587114.04957674,"quercusRubra","Quercus","rubra",2,"38.6","N/A","N","P","QURU","D","CD",36.322,"37.5","38.6","Quercus rubra"
1985,40.6658889335746,-77.902543663093,147972.82748,587101.558792,"quercusPrinus","Quercus","prinus",3,"31.9","298.13396499999999","N","P","QUPR","I","I",31.242,"31.9","31.9","Quercus prinus"
1986,40.6659177157344,-77.9026291205512,147976.036039,587094.338405,"fraxinusAmerican","Fraxinus","americana",NA,"DEAD","298.159989","N","P","FRAM","D","Dead",21.844,"23.4","DEAD","Fraxinus americana"
1987,40.6659027577018,-77.9026806821827,147974.382582,587089.975708,"fraxinusAmerican","Fraxinus","americana",NA,"DEAD","298.07188100000002","N","P","FRAM","CD","Dead",24.13,"25.1","DEAD","Fraxinus americana"
1988,40.6658790654254,-77.9026112421778,147971.741558,587095.842705,"pinusVirginia","Pinus","virginiana",1,"35.4","297.46016800000001","N","P","PIVI","D","D",33.274,"34.5","35.4","Pinus virginiana"
1989,40.6659020828965,-77.9025904097106,147974.294456383,587097.608624375,"quercusRubra","Quercus","rubra",1,"24.6","N/A","N","P","QURU","D","D",21.59,"23.9","24.6","Quercus rubra"
1990,40.6658770899716,-77.9026560507781,147971.528745,587092.053505,"fraxinusAmerican","Fraxinus","americana",NA,"DEAD","297.25996600000002","N","P","FRAM","CD","Dead",25.4,"25.2","DEAD","Fraxinus americana"
1991,40.6658700877722,-77.9026571402014,147970.751355,587091.960044,"caryaGlabra","Carya","glabra",2,"26.7","297.07360299999999","N","P","CAGL","CD","CD",25.4,"24.1","26.7","Carya glabra"
1992,40.6658459040793,-77.9027381685137,147968.077758,587085.103996,"fraxinusAmerican","Fraxinus","americana",NA,"DEAD","297.01601299999999","N","P","FRAM","D","Dead",36.83,"38.799999999999997","DEAD","Fraxinus americana"
1993,40.6658728266118,-77.9027495724398,147971.069,587084.1449,"quercusPrinus","Quercus","prinus",1,"32.700000000000003","297.617143","N","P","QUPR","D","D",29.972,"32.200000000000003","32.700000000000003","Quercus prinus"
1994,40.6658014897069,-77.9026812151602,147963.1375,587089.9112,"quercusPrinus","Quercus","prinus",1,"48.1","294.547167","N","P","QUPR","D","D",45.212,"48","48.1","Quercus prinus"
1995,40.6658140023121,-77.9026104382076,147964.5166,587095.8982,"quercusPrinus","Quercus","prinus",NA,"DEAD","294.96918199999999","N","P","QUPR","CD","Dead",40.894,"43","DEAD","Quercus prinus"
1996,40.6658145730639,-77.902274632854,147964.530964227,587124.292580473,"quercusRubra","Quercus","rubra",2,"31.5","N/A","N","P","QURU","D","CD",26.416,"28.4","31.5","Quercus rubra"
1997,40.6658400396051,-77.9022768288168,147967.359180111,587124.111775405,"quercusRubra","Quercus","rubra",2,"41.8","N/A","N","P","QURU","D","CD",37.592,"39.6","41.8","Quercus rubra"
1998,40.6657292117001,-77.9024391774503,147955.076137,587110.363028,"quercusPrinus","Quercus","prinus",2,"30.4","296.42198999999999","N","P","QUPR","D","CD",29.21,"31","30.4","Quercus prinus"
1999,40.6656592272306,-77.9024417483338,147947.305187,587110.13223,"quercusPrinus","Quercus","prinus",1,"33.299999999999997","293.17844600000001","N","P","QUPR","D","D",31.75,"33.6","33.299999999999997","Quercus prinus"
2000,40.6655976781035,-77.9023583161161,147940.458378,587117.175128,"pinusVirginia","Pinus","virginiana",NA,"DEAD","292.17235399999998","N","P","PIVI","D","Dead",33.782,"33.4","DEAD","Pinus virginiana"
2001,40.6650474076686,-77.9033677130825,147879.50213,587031.718426,"acerRubrum","Acer","rubrum",NA,"DEAD","276.973885","S","P","ACRU","CD","Dead",39.624,"43.3","DEAD","Acer rubrum"
2002,40.6649693689499,-77.9033527120013,147870.834231,587032.97182,"acerSaccharu","Acer","saccharum",3,"29.2","279.48899","S","P","ACSA","I","I",28.702,"29","29.2","Acer saccharum"
2003,40.6649257133057,-77.9033537101698,147865.9867,587032.879,"quercusRubra","Quercus","rubra",1,"60.5","280.90063199999997","S","P","QURU","D","D",56.134,"59.7","60.5","Quercus rubra"
2004,40.6649487811216,-77.9032840096867,147868.538,587038.7771,"quercusRubra","Quercus","rubra",1,"48","281.497254","S","P","QURU","D","D",45.974,"48.5","48","Quercus rubra"
2005,40.6649377882189,-77.9032307931923,147867.3095,587043.2748,"quercusRubra","Quercus","rubra",2,"66.400000000000006","282.81655799999999","S","P","QURU","CD","CD",58.928,"65.400000000000006","66.400000000000006","Quercus rubra"
2006,40.6649407103261,-77.9032268321055,147867.6334,587043.6103,"quercusRubra","Quercus","rubra",2,"58","282.81636700000001","S","P","QURU","CD","CD",53.34,"55.8","58","Quercus rubra"
2007,40.665014786757,-77.9031776825353,147875.8519,587047.7805,"quercusRubra","Quercus","rubra",2,"46","281.07689499999998","S","P","QURU","CD","CD",44.196,"46.6","46","Quercus rubra"
2008,40.6650342662049,-77.903102888386,147878.004,587054.1086,"quercusPrinus","Quercus","prinus",2,"33.299999999999997","281.88579299999998","S","P","QUPR","CD","CD",32.258,"32.9","33.299999999999997","Quercus prinus"
2009,40.6650566348779,-77.9030954059065,147880.4868,587054.7456,"quercusPrinus","Quercus","prinus",2,"25.3","281.29097100000001","S","P","QUPR","CD","CD",24.638,"24.7","25.3","Quercus prinus"
2010,40.6651194372136,-77.9029979213245,147887.446309,587063.000656,"caryaGlabra","Carya","glabra",2,"40.200000000000003","281.18650100000002","S","P","CAGL","CD","CD",38.1,"39.299999999999997","40.200000000000003","Carya glabra"
2011,40.6650956592789,-77.9029472438359,147884.7985,587067.2812,"quercusRubra","Quercus","rubra",NA,"DEAD","282.65631500000001",NA,NA,"QURU","D","Dead",55.372,"DEAD","DEAD","Quercus rubra"
2012,40.6651016257369,-77.9029408475014,147885.4601,587067.8232,"quercusRubra","Quercus","rubra",NA,"DEAD","282.53568799999999",NA,NA,"QURU","D","Dead",52.832,"DEAD","DEAD","Quercus rubra"
2013,40.6651551767099,-77.9028654847403,147891.395557,587074.205915,"caryaGlabra","Carya","glabra",NA,"DEAD","282.22639199999998","S","P","CAGL","CD","Dead",29.21,"30.4","DEAD","Carya glabra"
2014,40.6651682943748,-77.9028313943778,147892.8472,587077.091,"quercusAlba","Quercus","alba",1,"37.5","282.61917199999999","S","P","QUAL","D","D",35.052,"36.9","37.5","Quercus alba"
2015,40.6651765926971,-77.9027821413324,147893.761469,587081.257262,"pinusStrobus","Pinus","strobus",1,"47","283.014545","S","P","PIST","D","D",42.418,"45.5","47","Pinus strobus"
2016,40.6652216113181,-77.9027910502943,147898.7618,587080.5126,"quercusAlba","Quercus","alba",NA,"DEAD","281.57588800000002",NA,NA,"QUAL","CD","Dead",28.702,"DEAD","DEAD","Quercus alba"
2017,40.6652060005034,-77.9027048942263,147897.015719,587087.794657,"acerRubrum","Acer","rubrum",1,"29","283.25712600000003",NA,NA,"ACRU","D","D",28.448,"DEAD","29","Acer rubrum"
2018,40.6651981266325,-77.9028807262694,147896.1671,587072.9254,"quercusRubra","Quercus","rubra",1,"51.2","280.90097700000001","S","P","QURU","D","D",48.26,"51.7","51.2","Quercus rubra"
2019,40.6651431127252,-77.9030216617666,147890.0788,587060.9978,"quercusRubra","Quercus","rubra",1,"54.9","280.29466500000001","S","P","QURU","D","D",50.8,"54.1","54.9","Quercus rubra"
2020,40.6651535108275,-77.9031455421511,147891.2516,587050.5249,"quercusRubra","Quercus","rubra",1,"59.7","278.14036800000002","S","P","QURU","D","D",58.166,"61.6","59.7","Quercus rubra"
2021,40.6650934229502,-77.9031637586852,147884.5819,587048.973,"quercusRubra","Quercus","rubra",1,"61","279.48211300000003","S","P","QURU","D","D",57.912,"61.3","61","Quercus rubra"
2022,40.66507970659,-77.9032756381966,147883.0752,587039.5102,"quercusRubra","Quercus","rubra",1,"48.2","277.80918500000001","S","P","QURU","D","D",45.212,"46.7","48.2","Quercus rubra"
2023,40.6651029481833,-77.9033075440115,147885.660712,587036.816831,"caryaGlabra","Carya","glabra",1,"38.4","276.82998199999997","S","P","CAGL","D","D",35.56,"37","38.4","Carya glabra"
2024,40.6651284644151,-77.9032617232233,147888.4874,587040.6962,"quercusRubra","Quercus","rubra",NA,"DEAD","277.15228200000001","S","P","QURU","CD","Dead",37.338,"37.5","DEAD","Quercus rubra"
2025,40.6652632959165,-77.9026566251793,147903.370949,587091.887117,"acerRubrum","Acer","rubrum",NA,"DEAD","282.50100500000002","S","P","ACRU","I/S","Dead",25.908,"27.7","DEAD","Acer rubrum"
2026,40.6654813124978,-77.9027989573954,147927.6011,587079.8939,"quercusAlba","Quercus","alba",NA,"DEAD","283.28306600000002",NA,NA,"QUAL","CD","Dead",28.702,"DEAD","DEAD","Quercus alba"
2027,40.6655237032298,-77.9027325191973,147932.2986,587085.5198,"caryaTormento","Carya","tormentosa",2,"31.6","283.944388","N","P","CATO","D","CD",29.972,"31.2","31.6","Carya tormentosa"
2028,40.6655247749131,-77.9028254658356,147932.4312,587077.6608,"quercusPrinus","Quercus","prinus",1,"52.3","285.44990200000001","N","SW","QUPR","D","D",49.53,"51.8","52.3","Quercus prinus"
2029,40.6655502761395,-77.902868192517,147935.2692,587074.0529,"quercusAlba","Quercus","alba",1,"39.9","287.40051599999998","N","SW","QUAL","D","D",39.116,"32.1","39.9","Quercus alba"
2030,40.6655628571416,-77.9029020328516,147936.671193,587071.193913,"acerSaccharu","Acer","saccharum",3,"26.5","288.15894200000002","N","SW","ACSA","I","I",25.4,"25.1","26.5","Acer saccharum"
2031,40.6655200868444,-77.9028943360685,147931.9207,587071.8365,"quercusPrinus","Quercus","prinus",2,"39.299999999999997","286.15112900000003","N","SW","QUPR","CD","CD",39.116,"39.700000000000003","39.299999999999997","Quercus prinus"
2032,40.6654756625389,-77.902881583118,147926.9858,587072.9063,"quercusPrinus","Quercus","prinus",3,"26.7","284.39167500000002","N","SW","QUPR","I","I",25.908,"26.1","26.7","Quercus prinus"
2034,40.6655437559119,-77.9029528959885,147934.557572,587066.889453,"caryaGlabra","Carya","glabra",1,"40.299999999999997","287.893259","N","SW","CAGL","D","D",39.37,"33.1","40.299999999999997","Carya glabra"
2035,40.6656280893975,-77.9029090459881,147943.915842,587070.613452,"fraxinusAmerican","Fraxinus","americana",NA,"DEAD","291.196482","N","SW","FRAM","D","Dead",30.988,"32.799999999999997","DEAD","Fraxinus americana"
2036,40.6656390170929,-77.9029864799962,147945.140632,587064.068046,"fraxinusAmerican","Fraxinus","americana",NA,"DEAD","292.07930499999998","N","SW","FRAM","CD","Dead",20.828,"22","DEAD","Fraxinus americana"
2037,40.6656486776267,-77.9030208005185,147946.2184,587061.1679,"quercusPrinus","Quercus","prinus",3,"30.4","292.740002","N","SW","QUPR","CD","I",27.94,"29.17","30.4","Quercus prinus"
2038,40.6658250851803,-77.9027522465029,147965.768012,587083.909623,"fraxinusAmerican","Fraxinus","americana",2,"DEAD","296.21981399999999",NA,NA,"FRAM","CD","CD",24.13,"MISSING","DEAD","Fraxinus americana"
2039,40.6657836791782,-77.9026489568297,147961.15504,587092.635409,"fraxinusAmerican","Fraxinus","americana",NA,"DEAD","293.64055200000001","N","P","FRAM","D","Dead",30.226,"32","DEAD","Fraxinus americana"
2040,40.6657918673909,-77.9026127698337,147962.059,587095.6968,"quercusPrinus","Quercus","prinus",2,"30.1","293.98879299999999","N","P","QUPR","CD","CD",27.686,"28.8","30.1","Quercus prinus"
2041,40.6657576065955,-77.9024944265868,147958.237273,587105.696835,"quercusPrinus","Quercus","prinus",3,"27.9","295.12300499999998","N","P","QUPR","CD","I",26.924,"27.6","27.9","Quercus prinus"
2042,40.665711312242,-77.9024399428502,147953.088629,587110.294878,"quercusPrinus","Quercus","prinus",2,"21.3","295.36897900000002","N","P","QUPR","CD","CD",20.574,"21.5","21.3","Quercus prinus"
2043,40.6656254409456,-77.9023532502027,147943.540524,587117.6088,"quercusPrinus","Quercus","prinus",2,"25.2","293.687138","N","P","QUPR","CD","CD",24.638,"25.6","25.2","Quercus prinus"
2044,40.6655904905939,-77.9024340357482,147939.6713,587110.7712,"quercusPrinus","Quercus","prinus",1,"46.8","291.01491900000002","N","P","QUPR","D","D",45.212,"50.2","46.8","Quercus prinus"
2045,40.6656047578751,-77.9024450678993,147941.2572,587109.8411,"quercusPrinus","Quercus","prinus",1,"DEAD","291.26747399999999","N","P","QUPR","D","D",24.384,"24.8","DEAD","Quercus prinus"
2046,40.6656327201659,-77.9025352526598,147944.3754,587102.2208,"quercusAlba","Quercus","alba",1,"61.9","290.546628","N","P","QUAL","D","D",57.658,"62.2","61.9","Quercus alba"
2047,40.6656739892871,-77.902615544087,147948.9698,587095.4396,"quercusAlba","Quercus","alba",1,"56.8","289.15261600000002","N","P","QUAL","D","D",51.308,"56.1","56.8","Quercus alba"
2048,40.6657166968376,-77.902613499233,147953.7119,587095.6207,"quercusPrinus","Quercus","prinus",NA,"DEAD","290.84456899999998","N","P","QUPR","CD","Dead",41.402,"43.3","DEAD","Quercus prinus"
2049,40.6657270830132,-77.90267700747,147954.8745,587090.2527,"quercusPrinus","Quercus","prinus",2,"44","291.03411699999998","N","P","QUPR","D","CD",41.402,"43.8","44","Quercus prinus"
2050,40.6656997739879,-77.9027699549587,147951.8556,587082.3882,"quercusPrinus","Quercus","prinus",1,"57.6","291.28986500000002","N","SW","QUPR","D","D",55.372,"58.1","57.6","Quercus prinus"
2051,40.6656543796693,-77.9028537685113,147946.827116,587075.292546,"caryaTormento","Carya","tormentosa",2,"27.6","291.54101600000001","N","SW","CATO","D","CD",25.654,"27","27.6","Carya tormentosa"
2052,40.6656524470227,-77.9028078317007,147946.605786,587079.176405,"caryaGlabra","Carya","glabra",3,"26","289.96629799999999","N","SW","CAGL","CD/I","CD/I",23.876,"24.7","26","Carya glabra"
